1521919823919	20052
1521919823959	20252
1521919823999	18191
1521919824039	15442
1521919824079	12813
1521919824119	10081
1521919824159	6746
1521919824199	2746
1521919824239	-1465
1521919824279	-5531
1521919824319	-9290
1521919824359	-12610
1521919824399	-15792
1521919824439	-19201
1521919824489	-22614
1521919824529	-23757
1521919824569	-19198
1521919824609	-9528
1521919824649	727
1521919824689	8477
1521919824729	13957
1521919824769	17902
1521919824809	19445
1521919824849	18235
1521919824889	15723
1521919824929	13306
1521919824969	11028
1521919825009	8277
1521919825049	4867
1521919825089	1068
1521919825129	-2731
1521919825169	-6241
1521919825209	-9400
1521919825249	-12358
1521919825289	-15407
1521919825329	-18701
1521919825369	-21144
1521919825409	-19468
1521919825449	-11797
1521919825489	-1414
1521919825529	7295
1521919825569	13317
1521919825609	17251
1521919825649	18730
1521919825689	17553
1521919825729	15067
1521919825769	12526
1521919825809	10040
1521919825849	7196
1521919825889	3829
1521919825929	181
1521919825969	-3561
1521919826009	-7182
1521919826049	-10493
1521919826089	-13635
1521919826129	-16802
1521919826169	-20075
1521919826209	-22707
1521919826249	-21675
1521919826289	-14592
1521919826329	-3996
1521919826369	5546
1521919826409	12351
1521919826449	17270
1521919826489	20191
1521919826529	20111
1521919826569	17778
1521919826609	14830
1521919826649	11936
1521919826689	8837
1521919826729	5234
1521919826769	1313
1521919826809	-2674
1521919826849	-6550
1521919826889	-10116
1521919826929	-13316
1521919826969	-16339
1521919827009	-19450
1521919827049	-22457
1521919827089	-22788
1521919827129	-17197
1521919827169	-7027
1521919827209	3137
1521919827249	10689
1521919827289	16046
1521919827329	19521
1521919827369	20260
1521919827409	18656
1521919827449	16254
1521919827499	13794
1521919827539	11015
1521919827579	7623
1521919827619	3761
1521919827659	-310
1521919827699	-4336
1521919827739	-8094
1521919827779	-11543
1521919827819	-14806
1521919827859	-18073
1521919827899	-21314
1521919827939	-22901
1521919827979	-19805
1521919828019	-11565
1521919828059	-1659
1521919828099	6435
1521919828139	12451
1521919828179	17105
1521919828219	19329
1521919828259	18425
1521919828299	15750
1521919828339	12814
1521919828379	10074
1521919828419	7199
1521919828459	3863
1521919828499	91
1521919828539	-3963
1521919828579	-7903
1521919828619	-11555
1521919828659	-15036
1521919828699	-18563
1521919828739	-22181
1521919828779	-23994
1521919828819	-20735
1521919828859	-12021
1521919828899	-1570
1521919828939	6946
1521919828979	13311
1521919829019	18331
1521919829059	20899
1521919829099	20255
1521919829139	17814
1521919829179	15190
1521919829219	12686
1521919829259	9836
1521919829299	6325
1521919829339	2268
1521919829379	-1972
1521919829419	-6160
1521919829459	-10150
1521919829499	-13917
1521919829539	-17665
1521919829579	-21496
1521919829619	-24216
1521919829659	-22520
1521919829699	-14647
1521919829739	-3709
1521919829779	5977
1521919829819	13383
1521919829859	19282
1521919829899	22816
1521919829939	22820
1521919829979	20486
1521919830019	17698
1521919830059	14999
1521919830099	12147
1521919830139	8746
1521919830179	4767
1521919830219	634
1521919830259	-3448
1521919830309	-7317
1521919830349	-10930
1521919830389	-14534
1521919830429	-18198
1521919830469	-21553
1521919830509	-22052
1521919830549	-16866
1521919830589	-7506
1521919830629	2086
1521919830669	9544
1521919830709	14886
1521919830749	18066
1521919830789	18276
1521919830829	16432
1521919830869	14229
1521919830909	12125
1521919830949	9678
1521919830989	6565
1521919831029	2987
1521919831069	-839
1521919831109	-4736
1521919831149	-8468
1521919831189	-12149
1521919831229	-15779
1521919831269	-18948
1521919831309	-21217
1521919831349	-20226
1521919831389	-13620
1521919831429	-3873
1521919831469	4907
1521919831509	11348
1521919831549	15944
1521919831589	18590
1521919831629	18436
1521919831669	16083
1521919831709	13189
1521919831749	10444
1521919831789	7620
1521919831829	4393
1521919831869	816
1521919831909	-2792
1521919831949	-6320
1521919831989	-9553
1521919832029	-12455
1521919832069	-15362
1521919832109	-18478
1521919832149	-21518
1521919832189	-21734
1521919832229	-15865
1521919832269	-5576
1521919832309	4455
1521919832349	11654
1521919832389	16390
1521919832429	19451
1521919832469	19983
1521919832509	17702
1521919832549	14447
1521919832589	11497
1521919832629	8418
1521919832669	4973
1521919832709	1603
1521919832749	-1491
1521919832789	-4374
1521919832829	-7074
1521919832869	-9542
1521919832909	-11806
1521919832949	-14084
1521919832989	-16519
1521919833029	-18118
1521919833069	-15631
1521919833109	-8086
1521919833149	293
1521919833189	6411
1521919833229	10675
1521919833269	13543
1521919833319	14135
1521919833359	12138
1521919833399	9145
1521919833439	6494
1521919833479	4250
1521919833519	2173
1521919833559	22
1521919833599	-2378
1521919833639	-4844
1521919833679	-7073
1521919833719	-9074
1521919833759	-11050
1521919833799	-13092
1521919833839	-15116
1521919833879	-15827
1521919833919	-12234
1521919833959	-4551
1521919833999	2731
1521919834039	7554
1521919834079	10888
1521919834119	13097
1521919834159	13315
1521919834199	11349
1521919834239	8873
1521919834279	7017
1521919834319	5389
1521919834359	3468
1521919834399	1225
1521919834439	-1171
1521919834479	-3802
1521919834519	-6592
1521919834559	-9134
1521919834599	-11354
1521919834639	-13536
1521919834679	-15703
1521919834719	-16466
1521919834759	-13001
1521919834799	-5630
1521919834839	1467
1521919834879	6482
1521919834919	10484
1521919834959	13699
1521919834999	14861
1521919835039	13441
1521919835079	10926
1521919835119	8656
1521919835159	6627
1521919835199	4435
1521919835239	1851
1521919835279	-973
1521919835319	-3679
1521919835359	-6073
1521919835399	-8155
1521919835439	-10129
1521919835479	-12130
1521919835519	-14151
1521919835559	-15479
1521919835599	-13306
1521919835639	-6534
1521919835679	1335
1521919835719	7550
1521919835759	12076
1521919835799	15121
1521919835839	16189
1521919835879	15027
1521919835919	12839
1521919835959	10698
1521919835999	8451
1521919836039	5851
1521919836079	2986
1521919836129	-48
1521919836169	-3066
1521919836209	-5765
1521919836249	-7997
1521919836289	-9954
1521919836329	-11980
1521919836369	-14140
1521919836409	-15961
1521919836449	-15335
1521919836489	-10294
1521919836529	-3088
1521919836569	2836
1521919836609	6940
1521919836649	9771
1521919836689	11119
1521919836729	10576
1521919836769	8921
1521919836809	7366
1521919836849	5983
1521919836889	4342
1521919836929	2370
1521919836969	212
1521919837009	-1902
1521919837049	-3754
1521919837089	-5345
1521919837129	-6863
1521919837169	-8284
1521919837209	-7973
1521919837249	-3970
1521919837289	2084
1521919837329	6924
1521919837369	9623
1521919837409	10510
1521919837449	9752
1521919837489	8169
1521919837529	6778
1521919837569	5642
1521919837609	4475
1521919837649	3023
1521919837689	1132
1521919837729	-875
1521919837769	-2688
1521919837809	-4351
1521919837849	-5913
1521919837889	-7478
1521919837929	-9120
1521919837969	-10782
1521919838009	-12539
1521919838049	-14409
1521919838089	-16218
1521919838129	-16557
1521919838169	-12430
1521919838209	-4386
1521919838249	3217
1521919838289	8609
1521919838329	12314
1521919838369	14382
1521919838409	14304
1521919838449	12383
1521919838489	10063
1521919838529	8071
1521919838569	6120
1521919838609	3979
1521919838649	1792
1521919838689	-272
1521919838729	-2090
1521919838769	-3610
1521919838809	-5021
1521919838849	-6573
1521919838889	-8302
1521919838929	-10196
1521919838969	-11690
1521919839009	-10419
1521919839049	-5086
1521919839089	1390
1521919839139	5900
1521919839179	8294
1521919839219	9368
1521919839259	9256
1521919839299	8102
1521919839339	6594
1521919839379	5172
1521919839419	3757
1521919839459	2074
1521919839499	38
1521919839539	-2101
1521919839579	-4180
1521919839619	-6151
1521919839659	-7991
1521919839699	-9880
1521919839739	-11909
1521919839779	-13927
1521919839819	-14860
1521919839859	-11982
1521919839899	-5111
1521919839939	1898
1521919839979	7150
1521919840019	11145
1521919840059	13697
1521919840099	14102
1521919840139	12495
1521919840179	10306
1521919840219	8382
1521919840259	6421
1521919840299	4036
1521919840339	1137
1521919840379	-1976
1521919840419	-5016
1521919840459	-7924
1521919840499	-10568
1521919840539	-13066
1521919840579	-15656
1521919840619	-18136
1521919840659	-19090
1521919840699	-15727
1521919840739	-7854
1521919840779	908
1521919840819	7898
1521919840859	12967
1521919840899	16456
1521919840939	17730
1521919840979	16520
1521919841019	14185
1521919841059	11952
1521919841099	9830
1521919841139	7388
1521919841179	4559
1521919841219	1525
1521919841259	-1567
1521919841299	-4434
